Access to Exercise Opportunities-Percent; NaturalBreaks
Data downloaded on 27-September-2023
Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Access to Exercise Opportunities
2018,37091,Hertford County,North Carolina,13.1,54.132717175
2018,37155,Robeson County,North Carolina,13.1,35.066483811
2018,45067,Marion County,South Carolina,13.1,39.955235618
2018,13175,Laurens County,Georgia,13.2,43.291902383
2018,20209,Wyandotte County,Kansas,13.2,87.468969239
2018,28087,Lowndes County,Mississippi,13.2,58.104016461
2018,29207,Stoddard County,Missouri,13.2,52.55939669
2018,37191,Wayne County,North Carolina,13.2,38.946200957
2018,45023,Chester County,South Carolina,13.2,49.3995172
2018,45033,Dillon County,South Carolina,13.2,24.904871811
2018,51195,Wise County,Virginia,13.2,62.911319116
2018,24019,Dorchester County,Maryland,13.3,60.031271077
2018,28027,Coahoma County,Mississippi,13.3,71.855760774
2018,28067,Jones County,Mississippi,13.3,52.651230059
2018,28161,Yalobusha County,Mississippi,13.3,25.067045275
2018,51700,Newport News City,Virginia,13.3,98.440119744
2018,01105,Perry County,Alabama,13.4,51.685393258
2018,12043,Glades County,Florida,13.4,9.5777708786
2018,12107,Putnam County,Florida,13.4,40.660803615
2018,21195,Pike County,Kentucky,13.4,31.685223917
2018,54107,Wood County,West Virginia,13.4,62.64662588
2018,01005,Barbour County,Alabama,13.5,49.837928397
2018,01053,Escambia County,Alabama,13.5,40.29332707
2018,22079,Rapides Parish,Louisiana,13.5,72.321883097
2018,30035,Glacier County,Montana,13.5,52.727815509
2018,38085,Sioux County,North Dakota,13.5,21.333975439
2018,45005,Allendale County,South Carolina,13.5,65.217391304
2018,45011,Barnwell County,South Carolina,13.5,53.101100747
2018,45041,Florence County,South Carolina,13.5,40.216239909
2018,54081,Raleigh County,West Virginia,13.5,52.127214395
2018,54099,Wayne County,West Virginia,13.5,21.265977731
2018,05027,Columbia County,Arkansas,13.6,43.320299772
2018,05107,Phillips County,Arkansas,13.6,54.359516477
2018,13261,Sumter County,Georgia,13.6,52.210609708
2018,30085,Roosevelt County,Montana,13.6,29.199040767
2018,31173,Thurston County,Nebraska,13.6,36.181556196
2018,21047,Christian County,Kentucky,13.7,46.659455074
2018,21107,Hopkins County,Kentucky,13.7,49.011082694
2018,28153,Wayne County,Mississippi,13.7,7.6010989541
2018,48485,Wichita County,Texas,13.7,68.76730038
2018,01031,Coffee County,Alabama,13.8,55.437655161
2018,01047,Dallas County,Alabama,13.8,55.931081698
2018,01055,Etowah County,Alabama,13.8,44.662453318
2018,13245,Richmond County,Georgia,13.8,65.009548789
2018,21101,Henderson County,Kentucky,13.8,69.481081081
2018,45059,Laurens County,South Carolina,13.8,56.281467454
2018,12063,Jackson County,Florida,13.9,29.369195513
2018,18095,Madison County,Indiana,13.9,64.853839375
2018,28159,Winston County,Mississippi,13.9,32.868007084
2018,39087,Lawrence County,Ohio,13.9,39.112890312
2018,54019,Fayette County,West Virginia,13.9,47.355502943
2018,13021,Bibb County,Georgia,14,58.703157245
2018,13217,Newton County,Georgia,14,56.768842914
2018,45075,Orangeburg County,South Carolina,14,34.664490114
2018,51730,Petersburg City,Virginia,14,90.061690315
2018,01121,Talladega County,Alabama,14.1,41.964491864
2018,54045,Logan County,West Virginia,14.1,15.091309909
2018,01069,Houston County,Alabama,14.2,70.523993816
2018,01101,Montgomery County,Alabama,14.2,59.162986183
2018,21095,Harlan County,Kentucky,14.2,53.043240659
2018,21119,Knott County,Kentucky,14.2,18.591704393
2018,28151,Washington County,Mississippi,14.2,64.475819856
2018,38079,Rolette County,North Dakota,14.2,42.720815097
2018,45069,Marlboro County,South Carolina,14.2,17.64075623
2018,46031,Corson County,South Dakota,14.2,No Data
2018,54059,Mingo County,West Virginia,14.2,31.584634301
2018,01025,Clarke County,Alabama,14.3,33.341075369
2018,39079,Jackson County,Ohio,14.3,44.827689992
2018,45025,Chesterfield County,South Carolina,14.3,53.361578294
2018,01021,Chilton County,Alabama,14.4,40.18513851
2018,13185,Lowndes County,Georgia,14.4,66.576950189
2018,28123,Scott County,Mississippi,14.4,68.295358053
2018,21071,Floyd County,Kentucky,14.8,28.577222377
2018,05093,Mississippi County,Arkansas,14.9,56.024096386
2018,22117,Washington Parish,Louisiana,15.1,34.298677069
2018,46041,Dewey County,South Dakota,15.3,51.971326165
2018,21133,Letcher County,Kentucky,15.4,66.140544068
2018,28133,Sunflower County,Mississippi,15.7,17.256366723
2018,54005,Boone County,West Virginia,15.7,1.4779325186
2018,35031,Mckinley County,New Mexico,15.9,39.468751748
2018,46121,Todd County,South Dakota,15.9,49.739908448
2018,46137,Ziebach County,South Dakota,15.9,53.623705819
2018,12039,Gadsden County,Florida,16.1,48.849942874
2018,45089,Williamsburg County,South Carolina,17.2,37.129244982
2018,46102,Oglala Lakota County,South Dakota,17.9,2.0903871633
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.
