Limited Access To Healthy Foods-Percent; NaturalBreaks
Data downloaded on 27-September-2023
Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Limited Access To Healthy Foods
2018,37027,Caldwell County,North Carolina,12.2,15.368314226
2018,45071,Newberry County,South Carolina,12.2,15.410847839
2018,01033,Colbert County,Alabama,12.3,8.8293033096
2018,04001,Apache County,Arizona,12.3,35.341359051
2018,12031,Duval County,Florida,12.3,9.7460093553
2018,12049,Hardee County,Florida,12.3,13.022706881
2018,22073,Ouachita Parish,Louisiana,12.3,15.44380333
2018,28033,Desoto County,Mississippi,12.3,10.986678352
2018,28147,Walthall County,Mississippi,12.3,12.038088968
2018,30005,Blaine County,Montana,12.3,18.420228171
2018,40145,Wagoner County,Oklahoma,12.3,10.189540494
2018,45039,Fairfield County,South Carolina,12.3,10.485641502
2018,45043,Georgetown County,South Carolina,12.3,9.6622702542
2018,45053,Jasper County,South Carolina,12.3,5.0961200839
2018,54033,Harrison County,West Virginia,12.3,4.134225729
2018,10001,Kent County,Delaware,12.4,6.4975288991
2018,12023,Columbia County,Florida,12.4,4.4498682657
2018,24510,Baltimore City,Maryland,12.4,1.8111100899
2018,28011,Bolivar County,Mississippi,12.4,27.819669853
2018,28019,Choctaw County,Mississippi,12.4,6.3562341681
2018,28051,Holmes County,Mississippi,12.4,18.473988463
2018,28085,Lincoln County,Mississippi,12.4,7.37239184
2018,29069,Dunklin County,Missouri,12.4,5.3967730689
2018,39145,Scioto County,Ohio,12.4,3.222729944
2018,40031,Comanche County,Oklahoma,12.4,11.204475869
2018,45007,Anderson County,South Carolina,12.4,12.318030335
2018,45061,Lee County,South Carolina,12.4,2.8326362615
2018,47125,Montgomery County,Tennessee,12.4,15.932123677
2018,51740,Portsmouth City,Virginia,12.4,5.8957503791
2018,24033,Prince George&#39;s County,Maryland,12.5,3.4591464118
2018,35006,Cibola County,New Mexico,12.5,21.920997951
2018,39141,Ross County,Ohio,12.5,5.6226492849
2018,45009,Bamberg County,South Carolina,12.5,15.523045502
2018,47077,Henderson County,Tennessee,12.5,1.7264594669
2018,13095,Dougherty County,Georgia,12.6,24.502799969
2018,18177,Wayne County,Indiana,12.6,16.629869846
2018,24011,Caroline County,Maryland,12.6,4.0201799459
2018,28029,Copiah County,Mississippi,12.6,13.622577184
2018,28083,Leflore County,Mississippi,12.6,20.833276497
2018,45029,Colleton County,South Carolina,12.6,18.154646768
2018,45049,Hampton County,South Carolina,12.6,6.555947933
2018,47059,Greene County,Tennessee,12.6,11.135751498
2018,48005,Angelina County,Texas,12.6,9.7603023891
2018,54039,Kanawha County,West Virginia,12.6,9.1967721549
2018,05035,Crittenden County,Arkansas,12.7,10.622443126
2018,28099,Neshoba County,Mississippi,12.7,2.0099453431
2018,39053,Gallia County,Ohio,12.7,6.7033148177
2018,47113,Madison County,Tennessee,12.7,13.573129111
2018,51650,Hampton City,Virginia,12.7,7.0052722939
2018,01091,Marengo County,Alabama,12.8,13.247225464
2018,18053,Grant County,Indiana,12.8,8.2507344964
2018,21125,Laurel County,Kentucky,12.8,11.177764754
2018,24039,Somerset County,Maryland,12.8,5.4742669044
2018,28107,Panola County,Mississippi,12.8,10.621266086
2018,30003,Big Horn County,Montana,12.8,23.667413124
2018,34033,Salem County,New Jersey,12.8,8.4271332926
2018,36005,Bronx County,New York,12.8,0.0005496628
2018,45015,Berkeley County,South Carolina,12.8,9.0239465126
2018,47097,Lauderdale County,Tennessee,12.8,4.2561528776
2018,54077,Preston County,West Virginia,12.8,10.131819524
2018,01015,Calhoun County,Alabama,12.9,15.398072995
2018,13215,Muscogee County,Georgia,12.9,10.387205816
2018,21153,Magoffin County,Kentucky,12.9,1.4456361226
2018,28113,Pike County,Mississippi,12.9,5.7048140619
2018,39105,Meigs County,Ohio,12.9,14.908326312
2018,12013,Calhoun County,Florida,13,20.480070874
2018,45031,Darlington County,South Carolina,13,6.8726264882
2018,54055,Mercer County,West Virginia,13,12.640951051
2018,28095,Monroe County,Mississippi,13.1,3.8694679764
2018,37091,Hertford County,North Carolina,13.1,11.39817985
2018,37155,Robeson County,North Carolina,13.1,5.4142185452
2018,45067,Marion County,South Carolina,13.1,0.1140550209
2018,13175,Laurens County,Georgia,13.2,9.7116142881
2018,20209,Wyandotte County,Kansas,13.2,13.576446272
2018,28087,Lowndes County,Mississippi,13.2,14.778635904
2018,29207,Stoddard County,Missouri,13.2,3.1920493358
2018,37191,Wayne County,North Carolina,13.2,10.386856779
2018,45023,Chester County,South Carolina,13.2,9.1003958642
2018,45033,Dillon County,South Carolina,13.2,1.9054766728
2018,51195,Wise County,Virginia,13.2,8.5348068168
2018,24019,Dorchester County,Maryland,13.3,4.9893125099
2018,28027,Coahoma County,Mississippi,13.3,15.949499669
2018,28067,Jones County,Mississippi,13.3,9.0534717064
2018,28161,Yalobusha County,Mississippi,13.3,9.222013487
2018,51700,Newport News City,Virginia,13.3,7.1438962094
2018,01105,Perry County,Alabama,13.4,27.847074248
2018,12043,Glades County,Florida,13.4,23.92137644
2018,12107,Putnam County,Florida,13.4,6.7026615098
2018,21195,Pike County,Kentucky,13.4,0.0589639744
2018,54107,Wood County,West Virginia,13.4,9.0671354855
2018,01005,Barbour County,Alabama,13.5,10.433171672
2018,01053,Escambia County,Alabama,13.5,5.6765487704
2018,22079,Rapides Parish,Louisiana,13.5,19.126064537
2018,30035,Glacier County,Montana,13.5,15.113127017
2018,38085,Sioux County,North Dakota,13.5,24.348999319
2018,45005,Allendale County,South Carolina,13.5,1.2912218429
2018,45011,Barnwell County,South Carolina,13.5,0.0137425108
2018,45041,Florence County,South Carolina,13.5,7.4749014033
2018,54081,Raleigh County,West Virginia,13.5,16.998730971
2018,54099,Wayne County,West Virginia,13.5,10.828827502
2018,05027,Columbia County,Arkansas,13.6,8.6118965991
2018,05107,Phillips County,Arkansas,13.6,18.935657668
2018,13261,Sumter County,Georgia,13.6,5.215784377
2018,30085,Roosevelt County,Montana,13.6,8.3279012977
2018,31173,Thurston County,Nebraska,13.6,1.3222309033
2018,21047,Christian County,Kentucky,13.7,14.52877032
2018,21107,Hopkins County,Kentucky,13.7,7.3507126781
2018,28153,Wayne County,Mississippi,13.7,7.0537776561
2018,48485,Wichita County,Texas,13.7,11.287263791
2018,01031,Coffee County,Alabama,13.8,8.9918950021
2018,01047,Dallas County,Alabama,13.8,8.7671298024
2018,01055,Etowah County,Alabama,13.8,13.397919566
2018,13245,Richmond County,Georgia,13.8,21.04328022
2018,21101,Henderson County,Kentucky,13.8,3.1962640457
2018,45059,Laurens County,South Carolina,13.8,6.7405435187
2018,12063,Jackson County,Florida,13.9,5.4333389358
2018,18095,Madison County,Indiana,13.9,14.696919513
2018,28159,Winston County,Mississippi,13.9,10.258673757
2018,39087,Lawrence County,Ohio,13.9,4.4599473726
2018,54019,Fayette County,West Virginia,13.9,6.0266298573
2018,13021,Bibb County,Georgia,14,13.060222154
2018,13217,Newton County,Georgia,14,14.365566532
2018,45075,Orangeburg County,South Carolina,14,12.807843306
2018,51730,Petersburg City,Virginia,14,26.762737643
2018,01121,Talladega County,Alabama,14.1,7.8416455002
2018,54045,Logan County,West Virginia,14.1,3.2591423992
2018,01069,Houston County,Alabama,14.2,4.242109128
2018,01101,Montgomery County,Alabama,14.2,10.744317962
2018,21095,Harlan County,Kentucky,14.2,2.896198341
2018,21119,Knott County,Kentucky,14.2,0.6076725502
2018,28151,Washington County,Mississippi,14.2,17.64692664
2018,38079,Rolette County,North Dakota,14.2,4.9887463535
2018,45069,Marlboro County,South Carolina,14.2,8.825708768
2018,46031,Corson County,South Dakota,14.2,21.209748892
2018,54059,Mingo County,West Virginia,14.2,4.6003478788
2018,01025,Clarke County,Alabama,14.3,18.350343549
2018,39079,Jackson County,Ohio,14.3,2.5825612285
2018,45025,Chesterfield County,South Carolina,14.3,4.4290105986
2018,01021,Chilton County,Alabama,14.4,4.3695515107
2018,13185,Lowndes County,Georgia,14.4,8.2677567917
2018,28123,Scott County,Mississippi,14.4,16.20881837
2018,21071,Floyd County,Kentucky,14.8,2.6939461787
2018,05093,Mississippi County,Arkansas,14.9,8.9944278877
2018,22117,Washington Parish,Louisiana,15.1,3.899802572
2018,46041,Dewey County,South Dakota,15.3,24.255676123
2018,21133,Letcher County,Kentucky,15.4,No Data
2018,28133,Sunflower County,Mississippi,15.7,24.941369664
2018,54005,Boone County,West Virginia,15.7,3.2884611873
2018,35031,Mckinley County,New Mexico,15.9,34.099931968
2018,46121,Todd County,South Dakota,15.9,12.290006474
2018,46137,Ziebach County,South Dakota,15.9,25.017785533
2018,12039,Gadsden County,Florida,16.1,2.6949630494
2018,45089,Williamsburg County,South Carolina,17.2,4.4326283129
2018,46102,Oglala Lakota County,South Dakota,17.9,No Data
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.
