Severe Housing Cost Burden-Percent; NaturalBreaks
Data downloaded on 27-September-2023
Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Severe Housing Cost Burden
2018,28011,Bolivar County,Mississippi,12.4,15.297777778
2018,28019,Choctaw County,Mississippi,12.4,9.3628088427
2018,28051,Holmes County,Mississippi,12.4,16.847014925
2018,28085,Lincoln County,Mississippi,12.4,12.747216221
2018,29069,Dunklin County,Missouri,12.4,11.894005213
2018,39145,Scioto County,Ohio,12.4,11.665004985
2018,40031,Comanche County,Oklahoma,12.4,12.141138351
2018,45007,Anderson County,South Carolina,12.4,9.9428571429
2018,45061,Lee County,South Carolina,12.4,16.557514694
2018,47125,Montgomery County,Tennessee,12.4,11.388254825
2018,51740,Portsmouth City,Virginia,12.4,19.034283775
2018,24033,Prince George&#39;s County,Maryland,12.5,15.685655673
2018,35006,Cibola County,New Mexico,12.5,7.2647362978
2018,39141,Ross County,Ohio,12.5,11.819317979
2018,45009,Bamberg County,South Carolina,12.5,10.193358554
2018,47077,Henderson County,Tennessee,12.5,8.6158755485
2018,13095,Dougherty County,Georgia,12.6,21.264947855
2018,18177,Wayne County,Indiana,12.6,10.746602123
2018,24011,Caroline County,Maryland,12.6,12.775443711
2018,28029,Copiah County,Mississippi,12.6,8.2225726515
2018,28083,Leflore County,Mississippi,12.6,16.749279539
2018,45029,Colleton County,South Carolina,12.6,10.66800315
2018,45049,Hampton County,South Carolina,12.6,6.3806721388
2018,47059,Greene County,Tennessee,12.6,9.9628712871
2018,48005,Angelina County,Texas,12.6,10.365549985
2018,54039,Kanawha County,West Virginia,12.6,11.272663454
2018,05035,Crittenden County,Arkansas,12.7,14.87711633
2018,28099,Neshoba County,Mississippi,12.7,9.8228162885
2018,39053,Gallia County,Ohio,12.7,10.079941193
2018,47113,Madison County,Tennessee,12.7,16.583299166
2018,51650,Hampton City,Virginia,12.7,17.568300391
2018,01091,Marengo County,Alabama,12.8,12.307222477
2018,18053,Grant County,Indiana,12.8,10.838635049
2018,21125,Laurel County,Kentucky,12.8,11.493376537
2018,24039,Somerset County,Maryland,12.8,20.224719101
2018,28107,Panola County,Mississippi,12.8,10.406316537
2018,30003,Big Horn County,Montana,12.8,7.7578338911
2018,34033,Salem County,New Jersey,12.8,17.564686703
2018,36005,Bronx County,New York,12.8,30.341739874
2018,45015,Berkeley County,South Carolina,12.8,11.903383676
2018,47097,Lauderdale County,Tennessee,12.8,12.924195681
2018,54077,Preston County,West Virginia,12.8,8.714931355
2018,01015,Calhoun County,Alabama,12.9,9.7395882298
2018,13215,Muscogee County,Georgia,12.9,17.620411792
2018,21153,Magoffin County,Kentucky,12.9,15.647644928
2018,28113,Pike County,Mississippi,12.9,16.211433408
2018,39105,Meigs County,Ohio,12.9,11.990493167
2018,12013,Calhoun County,Florida,13,9.4565477616
2018,45031,Darlington County,South Carolina,13,12.975637578
2018,54055,Mercer County,West Virginia,13,10.572949947
2018,28095,Monroe County,Mississippi,13.1,7.2048611111
2018,37091,Hertford County,North Carolina,13.1,14.641340255
2018,37155,Robeson County,North Carolina,13.1,13.093958289
2018,45067,Marion County,South Carolina,13.1,15.337873232
2018,13175,Laurens County,Georgia,13.2,14.83366435
2018,20209,Wyandotte County,Kansas,13.2,14.162595472
2018,28087,Lowndes County,Mississippi,13.2,14.535987153
2018,29207,Stoddard County,Missouri,13.2,8.0377600587
2018,37191,Wayne County,North Carolina,13.2,13.008679723
2018,45023,Chester County,South Carolina,13.2,11.639651381
2018,45033,Dillon County,South Carolina,13.2,15.132422042
2018,51195,Wise County,Virginia,13.2,12.851761578
2018,24019,Dorchester County,Maryland,13.3,14.286831404
2018,28027,Coahoma County,Mississippi,13.3,15.212249471
2018,28067,Jones County,Mississippi,13.3,11.802693631
2018,28161,Yalobusha County,Mississippi,13.3,9.2116538132
2018,51700,Newport News City,Virginia,13.3,16.129786612
2018,01105,Perry County,Alabama,13.4,11.571737563
2018,12043,Glades County,Florida,13.4,7.9155109878
2018,12107,Putnam County,Florida,13.4,12.301362089
2018,21195,Pike County,Kentucky,13.4,14.29703319
2018,54107,Wood County,West Virginia,13.4,8.8905547226
2018,01005,Barbour County,Alabama,13.5,12.385536511
2018,01053,Escambia County,Alabama,13.5,12.02247191
2018,22079,Rapides Parish,Louisiana,13.5,13.400017246
2018,30035,Glacier County,Montana,13.5,8.3517563252
2018,38085,Sioux County,North Dakota,13.5,8.9989888777
2018,45005,Allendale County,South Carolina,13.5,14.258853024
2018,45011,Barnwell County,South Carolina,13.5,15.502490103
2018,45041,Florence County,South Carolina,13.5,12.331159057
2018,54081,Raleigh County,West Virginia,13.5,13.680200432
2018,54099,Wayne County,West Virginia,13.5,9.9790749693
2018,05027,Columbia County,Arkansas,13.6,14.106502816
2018,05107,Phillips County,Arkansas,13.6,13.921774314
2018,13261,Sumter County,Georgia,13.6,14.884110584
2018,30085,Roosevelt County,Montana,13.6,8.6419753086
2018,31173,Thurston County,Nebraska,13.6,8.1831466147
2018,21047,Christian County,Kentucky,13.7,15.572042488
2018,21107,Hopkins County,Kentucky,13.7,10.284892086
2018,28153,Wayne County,Mississippi,13.7,8.9628849697
2018,48485,Wichita County,Texas,13.7,13.236906016
2018,01031,Coffee County,Alabama,13.8,10.073375262
2018,01047,Dallas County,Alabama,13.8,14.626801463
2018,01055,Etowah County,Alabama,13.8,9.8240866035
2018,13245,Richmond County,Georgia,13.8,18.833361955
2018,21101,Henderson County,Kentucky,13.8,12.795079242
2018,45059,Laurens County,South Carolina,13.8,12.70096463
2018,12063,Jackson County,Florida,13.9,10.946873647
2018,18095,Madison County,Indiana,13.9,12.630792227
2018,28159,Winston County,Mississippi,13.9,12.296948535
2018,39087,Lawrence County,Ohio,13.9,12.474594643
2018,54019,Fayette County,West Virginia,13.9,9.353006544
2018,13021,Bibb County,Georgia,14,19.124226211
2018,13217,Newton County,Georgia,14,16.180494746
2018,45075,Orangeburg County,South Carolina,14,15.383071261
2018,51730,Petersburg City,Virginia,14,23.843222646
2018,01121,Talladega County,Alabama,14.1,12.099140111
2018,54045,Logan County,West Virginia,14.1,12.172941927
2018,01069,Houston County,Alabama,14.2,12.297269017
2018,01101,Montgomery County,Alabama,14.2,16.060574364
2018,21095,Harlan County,Kentucky,14.2,12.765077066
2018,21119,Knott County,Kentucky,14.2,10.146520147
2018,28151,Washington County,Mississippi,14.2,21.088887546
2018,38079,Rolette County,North Dakota,14.2,9.6975516083
2018,45069,Marlboro County,South Carolina,14.2,17.366274886
2018,46031,Corson County,South Dakota,14.2,9.4230769231
2018,54059,Mingo County,West Virginia,14.2,9.4618245461
2018,01025,Clarke County,Alabama,14.3,11.38023369
2018,39079,Jackson County,Ohio,14.3,10.478896104
2018,45025,Chesterfield County,South Carolina,14.3,10.135254858
2018,01021,Chilton County,Alabama,14.4,10.355887251
2018,13185,Lowndes County,Georgia,14.4,14.581255594
2018,28123,Scott County,Mississippi,14.4,11.74015411
2018,21071,Floyd County,Kentucky,14.8,14.866581957
2018,05093,Mississippi County,Arkansas,14.9,9.0777371803
2018,22117,Washington Parish,Louisiana,15.1,11.382561842
2018,46041,Dewey County,South Dakota,15.3,8.8793631353
2018,21133,Letcher County,Kentucky,15.4,11.78747361
2018,28133,Sunflower County,Mississippi,15.7,14.483841424
2018,54005,Boone County,West Virginia,15.7,10.813516896
2018,35031,Mckinley County,New Mexico,15.9,10.864339465
2018,46121,Todd County,South Dakota,15.9,11.91011236
2018,46137,Ziebach County,South Dakota,15.9,11.12716763
2018,12039,Gadsden County,Florida,16.1,12.52851711
2018,45089,Williamsburg County,South Carolina,17.2,16.464560205
2018,46102,Oglala Lakota County,South Dakota,17.9,15.096525097
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.
